"Priority","CanonicalTitle","AuthorPublicName","AuthorInternalName","CanonicalProjectTitleID","CanonicalIntakeLineage","RawRecordCount","DuplicateNonauthoritativeRows","LifecycleContext","CurrentBusinessStage","CurrentEditorialStage","CurrentProductionStage","LatestTrustworthySourceManuscript","LatestTrustworthyWorkingArtifact","LatestAuthorApprovedArtifact","SourceRecoveryState","CurrentAuthorGate","AuthorReviewState","LastAuthorResponse","LastExternalCommunication","LastHumanPromise","WaitingOwner","WaitingOwnerEvidence","DaysWaiting","CurrentBlocker","NextGovernedAction","ImmediateManualRecoveryAction","AutomationMode","DoNotDo","ReleaseRisk","WorkspaceRequiredNow","Provisioned","ActivationSent","Activated","CTASent","CTAFunctional","WorkspaceCTAMismatch","RecordClassificationSummary"
"P4","Just What I Needed: Daily Devotional","","","6f7835ca-c37a-f111-ab0f-6045bdd69678","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Mirror of Refining Insight: An Introspective Look At Pursuing Your Purpose","","","3b1405c7-c37a-f111-ab0f-7c1e525b15c2","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Inspirations from God: God is Gooood!","","","6e7835ca-c37a-f111-ab0f-6045bdd69678","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Jewels by Lady J: A Book of Daily Devotion and Reflection One Day at a Time","","","311405c7-c37a-f111-ab0f-7c1e525b15c2","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Connected!: Unlocking the DNA of Authentic Prayer - 2nd Edition","","","8742c1c2-c37a-f111-ab0f-000d3a14673b","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Delicious Ideas!: The Legacy Cookbook","","","7a67a4c3-c37a-f111-ab0f-6045bdd69678","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Discipline and Direction: God's Leadership Style","","","7c67a4c3-c37a-f111-ab0f-6045bdd69678","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Divinely Inspired: Trauma Triumphed","","","7d67a4c3-c37a-f111-ab0f-6045bdd69678","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Come Out Of Hiding: Activating Deliverance","","","7867a4c3-c37a-f111-ab0f-6045bdd69678","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Because the Lord is My Shepherd: Psalm 23 and Me","","","7942c1c2-c37a-f111-ab0f-000d3a14673b","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Bodacious: Controversial and Provocative","","","8642c1c2-c37a-f111-ab0f-000d3a14673b","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Aligned!: Unlocking the DNA of Authentic Faith","","","2d946ac0-c37a-f111-ab0f-00224820105b","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Are You Sure That You Are Ready?: A Guide for Vendors","","","dcbc7ebd-c37a-f111-ab0f-6045bdd69678","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","A Principal's Tale: A Self-Determined Leader","","","6f27c7bc-c37a-f111-ab0f-000d3a14673b","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Abortion!: George and Giovanna","","","7742c1c2-c37a-f111-ab0f-000d3a14673b","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","27 Days to Overcoming Depression: Debunking All the Lies","","","6e27c7bc-c37a-f111-ab0f-000d3a14673b","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","The I Am In Me Part 2, Second Edition","Tekisha Wimbush","Tekisha Wimbush","5e4797d0-c27a-f111-ab0f-7c1e525b15c2","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","The I Am in Me, Second Edition","Tekisha Wimbush","Tekisha Wimbush","5f4797d0-c27a-f111-ab0f-7c1e525b15c2","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","The ESSENCE of Life","Tracy Norris","Tracy Norris","c1f603d3-c27a-f111-ab0f-000d3a14673b","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Grandmothers Educating Minds, 2nd Edition","Toni Kleckley","Toni Kleckley","9a8904ca-c27a-f111-ab0f-6045bdd69738","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Establishing Glory 3: The Marriage Handbook","Jackie Smith, Jr.","Jackie Smith, Jr.","9c8797ca-c27a-f111-ab0f-7c1e525b15c2","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Establishing Glory 2: The Relationship Handbook (2nd Edition)","Jackie Smith, Jr.","Jackie Smith, Jr.","fb3174cd-c27a-f111-ab0f-6045bdd69435","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","A Trubie's Guide Pt. 1","Alesia Corpening","Alesia Corpening","3f09d7cb-c27a-f111-ab0f-6045bdd69678","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","A Trubie's Guide Pt. 2","Alesia Corpening","Alesia Corpening","848904ca-c27a-f111-ab0f-6045bdd69738","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","101 Wisdom Lessons for Life and Living","j. Derrick Johnson","j. Derrick Johnson","dcf603d3-c27a-f111-ab0f-000d3a14673b","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","34","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Melodies from Heaven","Bailey Cunningham","Bailey Cunningham","584797d0-c27a-f111-ab0f-7c1e525b15c2","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","20","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","A Little Bit of Everything","Eryonna Noelle","Eryonna Noelle","778904ca-c27a-f111-ab0f-6045bdd69738","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","20","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","Come Out of Hiding","Chistina Chislom","Chistina Chislom","938904ca-c27a-f111-ab0f-6045bdd69738","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","20","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
"P4","The Never Before Told Story of the Gelatin Monster","Nicky Williams","Nicky Williams","8f5f72d0-c27a-f111-ab0f-6045bdd69738","","1","0","RECONCILIATION_REQUIRED","","","","","","","SOURCE_GENUINELY_MISSING","NO_ACTIVE_AUTHOR_APPROVAL_GATE_EXPOSED_IN_CENSUS","RECONCILE_AUTHOR_APPROVAL_STATE","NO_ACTIVE_AUTHOR_RESPONSE_FOUND_BY_CENSUS","","NO_RECENT_EXTERNAL_PROMISE_FOUND_RECONCILE","Manual Hold","Evidence row lacks active operating context: MISSING_ARTIFACT_LINK.","20","","Review current title stage.","Confirm whether JMP lacks the source; if truly missing, request source through governed manual recovery after Jackie review.","MANUAL_HOLD","Do not use superseded or unbound artifacts as current.","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_CURRENT_EVIDENCE","NO_CURRENT_EVIDENCE","NO_EVIDENCE","CANONICAL_CURRENT"
